trait,wave_feature,beta,pval,r2,correlation,n_overlap
chrono_morningness,lead6_level1_energy,0.0884989324264969,0.4188555000683759,9.787277596484678e-06,0.003128462497036282,66775
chrono_morningness,lead7_level6_approx_energy,0.18633838377607703,0.08872655807352625,4.339008404541378e-05,0.006587115001483037,66775
chrono_morningness,lead7_level6_energy,0.14368056996262699,0.1893583433022646,2.5797755775158748e-05,0.00507914911916265,66775
chrono_morningness,lead7_level5_energy,0.0763597984168831,0.48547678497695734,7.286439936748934e-06,0.0026993406482827276,66775
chrono_morningness,lead7_level4_energy,0.12046183321950839,0.27116604982394654,1.8133631204730882e-05,0.004258360154394786,66775
chrono_morningness,lead7_level3_energy,0.17757146507157526,0.10478867764787114,3.940326401230543e-05,0.006277201925363391,66775
chrono_morningness,lead7_level2_energy,0.12184779775955437,0.26569051717028325,1.8553301893931007e-05,0.004307354396097731,66775
chrono_morningness,lead7_level1_energy,0.12728953832211976,0.24493062145941014,2.024749336859699e-05,0.004499721476714518,66775
chrono_morningness,lead8_level6_approx_energy,0.10191871380978762,0.3518564445419363,1.2980568442455542e-05,0.003602855595630105,66775
chrono_morningness,lead8_level6_energy,0.07272842196105546,0.5064666371229367,6.609889080189113e-06,0.002570970455070361,66775
chrono_morningness,lead8_level5_energy,0.0018089290655412134,0.9868164134175907,4.089110383631578e-09,6.394615828891426e-05,66775
chrono_morningness,lead8_level4_energy,-0.20427478251014072,0.062041053578950484,5.2145322327668e-05,-0.0072211718113548715,66775
chrono_morningness,lead8_level3_energy,-0.1344123838871933,0.219515850315379,2.2576905234772404e-05,-0.004751516098542526,66775
chrono_morningness,lead8_level2_energy,0.001833140858354801,0.9866399727613202,4.199304015628513e-09,6.480205206894305e-05,66775
chrono_morningness,lead8_level1_energy,0.05924715504322321,0.5883680806707953,4.386527383881678e-06,0.0020944038252976942,66775
chrono_morningness,lead9_level6_approx_energy,0.15041411026316479,0.16944496705272705,2.8272421112807145e-05,0.005317181688877668,66775
chrono_morningness,lead9_level6_energy,0.09140280735380306,0.40375458695406996,1.0440106107845182e-05,0.0032311153037659856,66775
chrono_morningness,lead9_level5_energy,0.025149423199891118,0.8183007011529748,7.903908436635021e-07,0.0008890392815563076,66775
chrono_morningness,lead9_level4_energy,0.10742383669961048,0.3264535492010672,1.4420727206698736e-05,0.0037974632595891003,66775
chrono_morningness,lead9_level3_energy,0.15302243372560553,0.1621683144465836,2.9261464113639057e-05,0.005409386667046889,66775
chrono_morningness,lead9_level2_energy,0.22601630492752545,0.03895972956481964,6.383595850534274e-05,0.007989740828475542,66775
chrono_morningness,lead9_level1_energy,0.2439353644402367,0.02586020185912363,7.435931423083186e-05,0.008623184691928227,66775
chrono_morningness,lead10_level6_approx_energy,0.07022716543849426,0.5211970292902528,6.163056110120024e-06,0.002482550323756369,66775
chrono_morningness,lead10_level6_energy,0.1297713136546498,0.23585091512862771,2.1044724499152956e-05,0.0045874529424057755,66775
chrono_morningness,lead10_level5_energy,0.09506533931986177,0.3851804789455906,1.129354399587168e-05,0.003360586853149098,66775
chrono_morningness,lead10_level4_energy,0.05950331714984854,0.586756432179799,4.424540728020787e-06,0.002103459228812367,66775
chrono_morningness,lead10_level3_energy,0.047716218543092576,0.6629302592331661,2.8452332851980344e-06,0.0016867819319338682,66775
chrono_morningness,lead10_level2_energy,0.03534746866676806,0.7467810091285527,1.5613579509299313e-06,0.0012495430968163849,66775
chrono_morningness,lead10_level1_energy,0.15240522594589453,0.1638685186649696,2.902589106601461e-05,0.0053875681960352945,66775
chrono_morningness,lead11_level6_approx_energy,0.1899814542265318,0.0826641440960468,4.510329374751709e-05,0.006715898580740048,66775
chrono_morningness,lead11_level6_energy,0.07072056169297043,0.5182739591433814,6.249960109783181e-06,0.0024999920220456534,66775
chrono_morningness,lead11_level5_energy,0.14834945431280094,0.1753764212891509,2.750158657172097e-05,0.005244195512288927,66775
chrono_morningness,lead11_level4_energy,0.07944261080396486,0.46803399141883295,7.886655300826106e-06,0.0028083189452400804,66775
chrono_morningness,lead11_level3_energy,0.037679739370797584,0.730702464035863,1.7741961121364724e-06,0.0013319895312584415,66775
chrono_morningness,lead11_level2_energy,0.051569933676110596,0.6375882487312561,3.3233722437353563e-06,0.001823011860785522,66775
chrono_morningness,lead11_level1_energy,0.049508385608492994,0.6510946961476453,3.062974439416166e-06,0.0017501355487380694,66775
chrono_morningness,lead12_level6_approx_energy,0.16565272627919375,0.13023088318918624,3.429122646059213e-05,0.005855871110385418,66775
chrono_morningness,lead12_level6_energy,0.1854576412434331,0.09024472905502455,4.2980880338050476e-05,0.006555980501807463,66775
chrono_morningness,lead12_level5_energy,0.08875563798477726,0.4175073217918608,9.844139127190843e-06,0.003137537111721914,66775
chrono_morningness,lead12_level4_energy,0.13993142785042095,0.20116766065494204,2.4469008627625577e-05,0.004946615876416034,66775
chrono_morningness,lead12_level3_energy,-0.002367240807712851,0.9827479623861951,7.002782576037703e-09,-8.368263757910301e-05,66775
chrono_morningness,lead12_level2_energy,0.07250605118905708,0.5077672985362239,6.569530743849583e-06,0.002563109584870476,66775
chrono_morningness,lead12_level1_energy,0.1739792268748597,0.11200311720828961,3.782514799988146e-05,0.006150215280771034,66775
sleepiness_cat,lead1_level6_approx_energy,-0.07247947142942675,0.5976178149051482,4.172424199144764e-06,-0.002042651267074231,66775
sleepiness_cat,lead1_level6_energy,-0.03624301986553866,0.7918274139608499,1.0432951159655701e-06,-0.0010214181890526523,66775
sleepiness_cat,lead1_level5_energy,0.11597386527872648,0.3983469789238263,1.0682642247572538e-05,0.0032684311597077523,66775
sleepiness_cat,lead1_level4_energy,0.13672352725113973,0.3194021840848149,1.4847212638446905e-05,0.0038532080970034685,66775
sleepiness_cat,lead1_level3_energy,-0.0077390882632443645,0.9550553473906915,4.757053295723068e-08,-0.00021810670159629726,66775
sleepiness_cat,lead1_level2_energy,-0.04379153933315369,0.7497946118289044,1.523136564207661e-06,-0.0012341541893430565,66775
sleepiness_cat,lead1_level1_energy,-0.07728484013033522,0.5735545168691522,4.744025846270539e-06,-0.0021780784752489873,66775
sleepiness_cat,lead2_level6_approx_energy,-0.11475332674046307,0.4033301414408039,1.0458971751781121e-05,-0.0032340333565432527,66775
sleepiness_cat,lead2_level6_energy,-0.13949166654699036,0.30970262144138955,1.5454499557421286e-05,-0.003931221127846482,66775
sleepiness_cat,lead2_level5_energy,-0.09233909153887034,0.5012929609880907,6.772197505111599e-06,-0.002602344617206707,66775
sleepiness_cat,lead2_level4_energy,-0.07232049253395201,0.5984216990973892,4.15414040522144e-06,-0.0020381708475033424,66775
sleepiness_cat,lead2_level3_energy,-0.13151531551574017,0.3381847321627761,1.373760683609504e-05,-0.0037064277729931924,66775
sleepiness_cat,lead2_level2_energy,-0.0830864351356703,0.5451295900857875,5.483005382833639e-06,-0.0023415818115038347,66775
sleepiness_cat,lead2_level1_energy,-0.10321143943646216,0.4522708106715637,8.460851846470163e-06,-0.002908754346349285,66775
sleepiness_cat,lead3_level6_approx_energy,-0.15757914625747943,0.2511464183777246,1.9722224899765273e-05,-0.004440971166307809,66775
sleepiness_cat,lead3_level6_energy,-0.11478452005284648,0.4032023235970139,1.0464658634856683e-05,-0.0032349124614512764,66775
sleepiness_cat,lead3_level5_energy,-0.031055846486707842,0.8210746764429411,7.660289155220212e-07,-0.000875230778109424,66775
sleepiness_cat,lead3_level4_energy,-0.06949722833669703,0.6127786035641414,3.836130648471325e-06,-0.0019586042602190643,66775
sleepiness_cat,lead3_level3_energy,-0.13418826459433042,0.3284582761650726,1.4301694384211139e-05,-0.003781758107424835,66775
sleepiness_cat,lead3_level2_energy,-0.05438102375745354,0.6920845268450229,2.3488386183823096e-06,-0.0015325921242557066,66775
sleepiness_cat,lead3_level1_energy,-0.06301526077885619,0.646301386878519,3.1539143573455775e-06,-0.0017759263379876664,66775
sleepiness_cat,lead4_level6_approx_energy,-0.07916703821539817,0.5642560512932193,4.977912006376428e-06,-0.0022311234854776006,66775
sleepiness_cat,lead4_level6_energy,-0.11004925422594314,0.42288213238369055,9.61905987717504e-06,-0.003101460926133776,66775
sleepiness_cat,lead4_level5_energy,0.011360198615501322,0.9340660877190593,1.0250151072366265e-07,0.0003201585723312419,66775
sleepiness_cat,lead4_level4_energy,0.02991952635908313,0.8275165696726535,7.109971315033548e-07,0.000843206458633593,66775
sleepiness_cat,lead4_level3_energy,-0.06990829963680727,0.6106787696259395,3.881645755487995e-06,-0.001970189268987324,66775
sleepiness_cat,lead4_level2_energy,-0.08813575824697861,0.520973174364317,6.169681016299222e-06,-0.002483884260014712,66775
sleepiness_cat,lead4_level1_energy,-0.12997489063145848,0.3438732586751948,1.3417677272586914e-05,-0.0036630147792219244,66775
sleepiness_cat,lead5_level6_approx_energy,-0.1248645210094682,0.363179374266435,1.2383303910623589e-05,-0.0035189918886336584,66775
sleepiness_cat,lead5_level6_energy,-0.07311748150116218,0.5943966351670139,4.246204128754982e-06,-0.002060631973276057,66775
sleepiness_cat,lead5_level5_energy,0.08183779180470517,0.5511878333700295,5.3194438073278505e-06,0.0023063919455760264,66775
sleepiness_cat,lead5_level4_energy,0.04694989244570989,0.7324180209512006,1.7507640656111434e-06,0.0013231644133416206,66775
sleepiness_cat,lead5_level3_energy,-0.08313905685725627,0.5448750045585156,5.4899527615059895e-06,-0.0023430648221295144,66775
sleepiness_cat,lead5_level2_energy,-0.043467637859114436,0.751584021506481,1.500688315170251e-06,-0.0012250258424704164,66775
sleepiness_cat,lead5_level1_energy,-0.05912633032488118,0.6667698910097661,2.776644447033405e-06,-0.0016663266325440368,66775
sleepiness_cat,lead6_level6_approx_energy,-0.1455890695398637,0.2890304955682704,1.6835110116408813e-05,-0.004103061066847414,66775
sleepiness_cat,lead6_level6_energy,-0.12567048202682238,0.36009033899363074,1.254368046177401e-05,-0.003541705869031716,66775
sleepiness_cat,lead6_level5_energy,-0.08957384764053235,0.5141954811769921,6.372661932152468e-06,-0.0025244131858467387,66775
sleepiness_cat,lead6_level4_energy,-0.09430136102366407,0.49224218818842747,7.063083527603098e-06,-0.002657646238071285,66775
sleepiness_cat,lead6_level3_energy,-0.13666062911730253,0.3196248642241912,1.4833555194160297e-05,-0.0038514354715931862,66775
sleepiness_cat,lead6_level2_energy,-0.060217444550872454,0.6610011371730358,2.8800701311615384e-06,-0.0016970769375930126,66775
sleepiness_cat,lead6_level1_energy,-0.07174510122512107,0.6013352850449878,4.0883015872683615e-06,-0.0020219548933460207,66775
sleepiness_cat,lead7_level6_approx_energy,0.08224979742275909,0.5491851846189312,5.373139232656143e-06,0.0023180032857412227,66775
sleepiness_cat,lead7_level6_energy,0.09054129384786995,0.5096618587086508,6.511061732883405e-06,0.0025516782194110383,66775
sleepiness_cat,lead7_level5_energy,0.07745987628099378,0.5726867451335877,4.765538893281018e-06,0.002183011428095851,66775
sleepiness_cat,lead7_level4_energy,0.13822414141497905,0.3141196232768439,1.5174913440385573e-05,0.003895499125934879,66775
sleepiness_cat,lead7_level3_energy,0.07454001365791017,0.5872432972727616,4.413034844330532e-06,0.002100722457590152,66775
sleepiness_cat,lead7_level2_energy,0.20257101506608172,0.140151507196183,3.259215140416494e-05,0.005708953617303155,66775
sleepiness_cat,lead7_level1_energy,0.1202553631649104,0.38116202742632166,1.148596078004438e-05,0.0033890943890292507,66775
sleepiness_cat,lead8_level6_approx_energy,0.17048857931720054,0.21439038389742146,2.3086016628037775e-05,0.004804791007658695,66775
sleepiness_cat,lead8_level6_energy,0.13030000438103265,0.342667610996225,1.3484886055237233e-05,0.0036721772910257985,66775
sleepiness_cat,lead8_level5_energy,0.08441244258467874,0.5387323875434262,5.659412571135114e-06,0.002378951990155106,66775
sleepiness_cat,lead8_level4_energy,0.09557804040681742,0.48640102968808185,7.255622263557804e-06,0.002693626229484254,66775
sleepiness_cat,lead8_level3_energy,-0.05620543900467618,0.6823092108669582,2.5090834694374564e-06,-0.0015840086708020953,66775
sleepiness_cat,lead8_level2_energy,0.015489534642126237,0.9101876109905389,1.9056150035723363e-07,0.00043653350306143286,66775
sleepiness_cat,lead8_level1_energy,0.008167875721981464,0.952568028244624,5.298789296226403e-08,0.00023019099565392643,66775
sleepiness_cat,lead9_level6_approx_energy,0.05906529526080992,0.6670931718989352,2.7709148436860787e-06,0.0016646065130605037,66775
sleepiness_cat,lead9_level6_energy,0.056598642597907325,0.68020929981299,2.5443125005741862e-06,0.0015950901232753582,66775
sleepiness_cat,lead9_level5_energy,0.06137870974525989,0.6548835426981476,2.9922228164114273e-06,0.001729804270918489,66775
sleepiness_cat,lead9_level4_energy,-0.03993383762569199,0.7711915779892029,1.266603010474654e-06,-0.0011254345874290997,66775
sleepiness_cat,lead9_level3_energy,-0.15446363560957838,0.26063973055316153,1.8950074676893358e-05,-0.004353168349220298,66775
sleepiness_cat,lead9_level2_energy,-0.09430829010208405,0.4922103845319239,7.064121527844414e-06,-0.0026578415166865522,66775
sleepiness_cat,lead9_level1_energy,-0.12097536249159752,0.3783174747887268,1.1623911232661044e-05,-0.0034093857557838023,66775
sleepiness_cat,lead10_level6_approx_energy,-0.07545398455200557,0.5826684396018863,4.521918993027896e-06,-0.0021264804241988163,66775
sleepiness_cat,lead10_level6_energy,-0.11050627210651345,0.4209585860020555,9.699118765249537e-06,-0.00311434082349522,66775
sleepiness_cat,lead10_level5_energy,0.04731216760259772,0.7304334086055275,1.7778868265372338e-06,0.0013333742257706062,66775
sleepiness_cat,lead10_level4_energy,0.05496333485417432,0.688958799755405,2.399410591769069e-06,0.001549003095198099,66775
sleepiness_cat,lead10_level3_energy,0.005970215447823574,0.9653206229062615,2.8309904531731434e-08,0.00016825547853336527,66775
sleepiness_cat,lead10_level2_energy,-0.13152873729259612,0.3381354348842527,1.374041095891787e-05,-0.0037068060319534178,66775
sleepiness_cat,lead10_level1_energy,-0.17068483660720019,0.21386324234245724,2.313919798357933e-05,-0.004810322024844446,66775
sleepiness_cat,lead11_level6_approx_energy,-0.01960585003881345,0.8864648778875484,3.0530208550150206e-07,-0.0005525414801464759,66775
sleepiness_cat,lead11_level6_energy,0.023257330712593723,0.8655051724321339,4.296137340320527e-07,0.0006554492618658309,66775
sleepiness_cat,lead11_level5_energy,0.12433351694996678,0.36522360673538123,1.2278204355342659e-05,0.003504026877250828,66775
sleepiness_cat,lead11_level4_energy,0.15194823590665904,0.26848342162627115,1.833790612904007e-05,0.0042822781469459914,66775
sleepiness_cat,lead11_level3_energy,0.07503344859398019,0.5847713556582432,4.471654444615503e-06,0.0021146286778964507,66775
sleepiness_cat,lead11_level2_energy,-0.016227844136700753,0.9059261375823184,2.091606936538426e-07,-0.0004573408957595786,66775
sleepiness_cat,lead11_level1_energy,-0.07221712539939262,0.5989446429188237,4.142273926088791e-06,-0.002035257705282287,66775
sleepiness_cat,lead12_level6_approx_energy,-0.08725371619351113,0.5251528695940421,6.0468094944532425e-06,-0.0024590261273242427,66775
sleepiness_cat,lead12_level6_energy,-0.2420519003792724,0.077942078497951,4.6534538788334245e-05,-0.006821622885162321,66775
sleepiness_cat,lead12_level5_energy,-0.12329070259222642,0.36925904242625096,1.2073107717780474e-05,-0.003474637782281557,66775
sleepiness_cat,lead12_level4_energy,-0.10131479522195065,0.46062243244535006,8.152750700873845e-06,-0.0028553022083638037,66775
sleepiness_cat,lead12_level3_energy,-0.1649273743995331,0.2297189000220859,2.160448463384146e-05,-0.004648062460285191,66775
sleepiness_cat,lead12_level2_energy,-0.23441910739622027,0.08779118598289964,4.364599880002373e-05,-0.00660651184819335,66775
sleepiness_cat,lead12_level1_energy,-0.1553095183757019,0.25803801777136776,1.9158193984902816e-05,-0.004377007423511852,66775
fatigue_score,lead1_level6_approx_energy,-0.21241388494689842,0.09460455835208682,4.184605191681623e-05,-0.006468852442034126,66775
fatigue_score,lead1_level6_energy,-0.09791769500182121,0.440968990932902,8.892237397639668e-06,-0.002981985478911752,66775
fatigue_score,lead1_level5_energy,-0.014783000503889223,0.9073880285649901,2.0268138656298618e-07,-0.00045020149663984254,66775
fatigue_score,lead1_level4_energy,-0.06632199840110466,0.6017283181357214,4.079471403239943e-06,-0.002019770136141633,66775
fatigue_score,lead1_level3_energy,0.013888225939588909,0.912970576248461,1.7888842274160766e-07,0.0004229520321013379,66775
fatigue_score,lead1_level2_energy,-0.2235015126488797,0.07860308942839289,4.632864720222063e-05,-0.00680651505554103,66775
fatigue_score,lead1_level1_energy,-0.24867261404435193,0.05035460912965107,5.735147671237506e-05,-0.007573075776237315,66775
fatigue_score,lead2_level6_approx_energy,-0.11943645700602788,0.3472690129546714,1.3230081186255127e-05,-0.0036373178559607586,66775
fatigue_score,lead2_level6_energy,-0.014494546515997329,0.9091872227309739,1.9484889646204095e-07,-0.00044141691890634547,66775
fatigue_score,lead2_level5_energy,-0.004427063713456818,0.9722085534721039,1.817691708261293e-08,-0.00013482179811831447,66775
fatigue_score,lead2_level4_energy,-0.09230286624053066,0.46761063719577034,7.901673124033337e-06,-0.002810991484083407,66775
fatigue_score,lead2_level3_energy,-0.03806920220833975,0.7644952964802898,1.3441144073311762e-06,-0.0011593594822356986,66775
fatigue_score,lead2_level2_energy,-0.026724064731445025,0.8334310881434509,6.623594140942046e-07,-0.0008138546660558584,66775
fatigue_score,lead2_level1_energy,-0.09108676420292833,0.4734962138469494,7.694833621729735e-06,-0.0027739563126883264,66775
fatigue_score,lead3_level6_approx_energy,-0.055854168129970044,0.6602698216753558,2.893342601062443e-06,-0.0017009828335641255,66775
fatigue_score,lead3_level6_energy,-0.06351339532695466,0.6172056623098026,3.74127253544021e-06,-0.0019342369382555175,66775
fatigue_score,lead3_level5_energy,-0.04652178665426186,0.714290435197725,2.0072499520296105e-06,-0.0014167744885483556,66775
fatigue_score,lead3_level4_energy,-0.076961854204258,0.5447494542030766,5.493381117993579e-06,-0.002343796304263013,66775
fatigue_score,lead3_level3_energy,-0.028822440446674747,0.8205666966042646,7.704601621139062e-07,-0.0008777585999873046,66775
fatigue_score,lead3_level2_energy,-0.04886382159253743,0.7005852692286934,2.2144380995570145e-06,-0.0014880988204468185,66775
fatigue_score,lead3_level1_energy,-0.10990216264470508,0.387110382363271,1.1202144295396899e-05,-0.00334696045593611,66775
fatigue_score,lead4_level6_approx_energy,-0.19560104451607782,0.12373547281535606,3.548387369156636e-05,-0.005956834200356401,66775
fatigue_score,lead4_level6_energy,-0.09828823415685978,0.4392419662190431,8.959664564378578e-06,-0.00299326987832161,66775
fatigue_score,lead4_level5_energy,-0.07240734934743276,0.5688098904547774,4.862436962516092e-06,-0.002205093413570638,66775
fatigue_score,lead4_level4_energy,-0.1154528906257199,0.3635871775767079,1.2362272353461101e-05,-0.0035160023256049946,66775
fatigue_score,lead4_level3_energy,-0.059868682829888734,0.6375459927322219,3.324207249910671e-06,-0.0018232408640438383,66775
fatigue_score,lead4_level2_energy,-0.14728413120291028,0.24643674964732618,2.0118731746121554e-05,-0.004485390924623427,66775
fatigue_score,lead4_level1_energy,-0.18026931373895164,0.15600777314986328,3.0139239965309983e-05,-0.005489921672001593,66775
fatigue_score,lead5_level6_approx_energy,-0.1659906818389647,0.19146413818966326,2.5553835997338403e-05,-0.005055080216800937,66775
fatigue_score,lead5_level6_energy,-0.10346359274579117,0.4155296379930068,9.928046341589614e-06,-0.0031508802485418993,66775
fatigue_score,lead5_level5_energy,-0.012393367228445572,0.9223065329155087,1.4245159785097883e-07,-0.0003774276049835408,66775
fatigue_score,lead5_level4_energy,-0.05068755340157235,0.6899799428529358,2.3828205872877817e-06,-0.0015436387488721138,66775
fatigue_score,lead5_level3_energy,-0.011068019233379143,0.930592834631915,1.1361312179936078e-07,-0.00033706545720504054,66775
fatigue_score,lead5_level2_energy,-0.1512529887542995,0.2339360427877269,2.1217617482638396e-05,-0.004606258512303996,66775
fatigue_score,lead5_level1_energy,-0.2179545267533392,0.08630923798431239,4.4057563137300804e-05,-0.00663758714734302,66775
fatigue_score,lead6_level6_approx_energy,-0.013814303222476539,0.91343198008046,1.769891555536418e-07,-0.00042070078967793825,66775
fatigue_score,lead6_level6_energy,-0.022940661736489912,0.8567365787087204,4.88090737937874e-07,-0.0006986349114280861,66775
fatigue_score,lead6_level5_energy,-0.04189667960932636,0.7416243610762314,1.6279756225312525e-06,-0.0012759214788226581,66775
fatigue_score,lead6_level4_energy,-0.09346567223417296,0.46202112346472346,8.10201332512861e-06,-0.002846403577758299,66775
fatigue_score,lead6_level3_energy,-0.03628132836587218,0.7752508511642573,1.2208295836479977e-06,-0.0011049115723225358,66775
fatigue_score,lead6_level2_energy,-0.01319911094638624,0.9172729463630859,1.615764405604736e-07,-0.000401965724131241,66775
fatigue_score,lead6_level1_energy,-0.07636644874332693,0.5478659122118797,5.40871223442263e-06,-0.0023256638263842323,66775
fatigue_score,lead7_level6_approx_energy,-0.14892329574663832,0.24121826886595688,2.0569037173845395e-05,-0.004535310041559857,66775
fatigue_score,lead7_level6_energy,-0.17505088000690816,0.16833915702252217,2.8419555574532573e-05,-0.005330999491375026,66775
fatigue_score,lead7_level5_energy,-0.14123248067768615,0.2663859015813182,1.8499409248806664e-05,-0.004301093959817087,66775
fatigue_score,lead7_level4_energy,-0.15532824824973862,0.2215748112328185,2.2376366891729838e-05,-0.0047303664647835785,66775
fatigue_score,lead7_level3_energy,-0.1609901125026163,0.20518829604803215,2.403737800982242e-05,-0.0049027928784704826,66775
fatigue_score,lead7_level2_energy,-0.05222906146201155,0.6810629335360299,2.5299569392789323e-06,-0.0015905838352711533,66775
fatigue_score,lead7_level1_energy,-0.11460722550357555,0.3671120922656361,1.218183417239782e-05,-0.003490248440015563,66775
fatigue_score,lead8_level6_approx_energy,-0.08626116408399936,0.49724736794418367,6.901115796265067e-06,-0.0026269974868967623,66775
fatigue_score,lead8_level6_energy,-0.11631630836238341,0.3600101882007436,1.2547866967249632e-05,-0.003542296849316164,66775
fatigue_score,lead8_level5_energy,-0.2944427846017299,0.020495951711479082,8.040638147277512e-05,-0.008966960548207037,66775
fatigue_score,lead8_level4_energy,-0.10018822335386053,0.4304476636097192,9.309407391855373e-06,-0.0030511321492363735,66775
fatigue_score,lead8_level3_energy,-0.17478894554858204,0.16897687309875603,2.8334568955568074e-05,-0.005323022539393676,66775
fatigue_score,lead8_level2_energy,-0.1005391883706226,0.42883443940381394,9.374744393664258e-06,-0.003061820437840103,66775
fatigue_score,lead8_level1_energy,-0.07288793092527288,0.5662472944728756,4.927197031712183e-06,-0.0022197290449192447,66775
fatigue_score,lead9_level6_approx_energy,-0.104912180787942,0.409030495923857,1.020799655615523e-05,-0.0031949955487084267,66775
fatigue_score,lead9_level6_energy,-0.05943812739636423,0.6399673558143496,3.2765660150646525e-06,-0.0018101287288918302,66775
fatigue_score,lead9_level5_energy,-0.19875488152652518,0.11779372492269426,3.6637370245728995e-05,-0.006052881152522032,66775
fatigue_score,lead9_level4_energy,-0.2047921320708815,0.10704626902364822,3.8896920591557915e-05,-0.006236739580311695,66775
fatigue_score,lead9_level3_energy,-0.14857748810083027,0.24231266261685547,2.047362332935343e-05,-0.004524778815530924,66775
fatigue_score,lead9_level2_energy,-0.16017743030836287,0.20748463564696015,2.3795307949048272e-05,-0.0048780434549654415,66775
fatigue_score,lead9_level1_energy,-0.12455566152275593,0.3269946471883727,1.4388503628670612e-05,-0.0037932181100688487,66775
fatigue_score,lead10_level6_approx_energy,-0.268320722349579,0.034723705987760124,6.677241967145697e-05,-0.008171439265626879,66775
fatigue_score,lead10_level6_energy,-0.3892557770760359,0.0021889006931885466,0.00014052669069097856,-0.011854395416494036,66775
fatigue_score,lead10_level5_energy,-0.2776237489714255,0.028905045542789595,7.148285907776497e-05,-0.008454753637924533,66775
fatigue_score,lead10_level4_energy,-0.2155642187675513,0.08981292510466425,4.3096503300477096e-05,-0.006564792708057922,66775
fatigue_score,lead10_level3_energy,-0.2898724393659644,0.022538110770343404,7.792961594565995e-05,-0.00882777525461517,66775
fatigue_score,lead10_level2_energy,-0.34215530075920986,0.007088885919001834,0.00010857634817140749,-0.01041999751298957,66775
fatigue_score,lead10_level1_energy,-0.2691008272020165,0.03420004922477436,6.716124696526382e-05,-0.008195196578765765,66775
fatigue_score,lead11_level6_approx_energy,-0.2312842046532483,0.06874424211757595,4.961130299252492e-05,-0.007043529157470601,66775
fatigue_score,lead11_level6_energy,-0.2695040831143028,0.03393201404476797,6.736268419360592e-05,-0.008207477334299286,66775
fatigue_score,lead11_level5_energy,-0.36915073809857035,0.003671394015638336,0.00012638518475782679,-0.011242116560433918,66775
fatigue_score,lead11_level4_energy,-0.33586211607544086,0.008214789543423664,0.00010461903871705758,-0.010228344866930453,66775
fatigue_score,lead11_level3_energy,-0.27245328655750733,0.032025804354621205,6.884506076954011e-05,-0.008297292375817868,66775
fatigue_score,lead11_level2_energy,-0.21827546916626378,0.08584732650754971,4.4187409959484114e-05,-0.006647361127570892,66775
fatigue_score,lead11_level1_energy,-0.26058288150172493,0.04029904696797705,6.297677976152549e-05,-0.007935791060815654,66775
fatigue_score,lead12_level6_approx_energy,0.03551070373312611,0.7799002680283416,1.1695188961713399e-06,0.0010814429697936726,66775
fatigue_score,lead12_level6_energy,0.12997434367332414,0.3063893027008073,1.566765325777819e-05,0.003958238656023604,66775
fatigue_score,lead12_level5_energy,0.13255118511975708,0.29689908881136773,1.629505818456778e-05,0.004036713785310284,66775
fatigue_score,lead12_level4_energy,0.11804115299031927,0.3529308869492478,1.292276870290543e-05,0.0035948252675329644,66775
fatigue_score,lead12_level3_energy,0.24877430001438064,0.05026058629095538,5.739839006346781e-05,0.0075761725207637185,66775
fatigue_score,lead12_level2_energy,0.14521785871768436,0.2531270135785824,1.955819368992806e-05,0.004422464662456983,66775
fatigue_score,lead12_level1_energy,0.12417295063911893,0.328483227084009,1.4300218971197154e-05,0.003781563032836826,66775
sleep_meds,lead1_level6_approx_energy,-0.14191804316568363,0.11924849982770395,3.634908714122975e-05,-0.006029020413088029,66775
sleep_meds,lead1_level6_energy,-0.06249911037974712,0.49265489211738855,7.0496239544803885e-06,-0.0026551127952027117,66775
sleep_meds,lead1_level5_energy,0.015047562138738556,0.8687973114272864,4.086491238730616e-07,0.0006392566954700176,66775
sleep_meds,lead1_level4_energy,0.01024618440689636,0.910443886526731,1.8947094204690984e-07,0.00043528260091159706,66775
sleep_meds,lead1_level3_energy,-0.0379815662805901,0.6767169935146835,2.6035385959355395e-06,-0.0016135484489410185,66775
sleep_meds,lead1_level2_energy,-0.14029968691022188,0.12351904352990203,3.552480345370146e-05,-0.0059602687400647884,66775
sleep_meds,lead1_level1_energy,-0.1504480526150231,0.09862070472204695,4.0849939848652816e-05,-0.006391395766825553,66775
sleep_meds,lead2_level6_approx_energy,-0.13423598367825731,0.14058856618743473,3.252042250911913e-05,-0.005702668016795618,66775
sleep_meds,lead2_level6_energy,0.009679661361516122,0.915376391571338,1.6909805478082518e-07,0.00041121533695492526,66775
sleep_meds,lead2_level5_energy,0.023646673757391358,0.7951845839033839,1.009156214371032e-06,0.0010045676758557358,66775
sleep_meds,lead2_level4_energy,0.023033883117224666,0.8003786108259028,9.575304580344834e-07,0.0009785348529947246,66775
sleep_meds,lead2_level3_energy,0.04712089349276186,0.6049638532635586,4.007239628900372e-06,0.002001809089342777,66775
sleep_meds,lead2_level2_energy,0.009764316991333257,0.9146391147446338,1.7206875779773867e-07,0.00041481171208006826,66775
sleep_meds,lead2_level1_energy,0.0038187146310196987,0.9665621731984382,2.63179884552045e-08,0.00016222819839261757,66775
sleep_meds,lead3_level6_approx_energy,-0.0920298982920074,0.3123647207950536,1.5285377336082817e-05,-0.003909651817628023,66775
sleep_meds,lead3_level6_energy,-0.028354866117365828,0.7555962155162065,1.4510202794859595e-06,-0.001204583031295026,66775
